Product Name,Product ID,Review Text,Review Rating,Review Date,Reviewer Verified,Clean_Text,Sentiment
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Pretty good I think this is the best phone under 50000. I brought this phone before 2 month But I am faced heating issue but solved now Camera quality awesome but signal issue inside area,4.0,"· Apr, 2024",True,pretty good i think this is the best phone under 50000 i brought this phone before 2 month but i am faced heating issue but solved now camera quality awesome but signal issue inside area,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,"• Worth every penny Excellent 👌👌👌 Digan Boro , North Goa District",5.0,"· Feb, 2025",True,worth every penny excellent digan boro north goa district,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,"• Classy product Camera: Considered one of the best smartphone cameras, especially in low-light conditions, with impressive computational photography features.",5.0,"· Feb, 2025",True,classy product camera considered one of the best smartphone cameras especially in lowlight conditions with impressive computational photography features,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Wonderful Awesome camera phone,4.0,"· Apr, 2024",True,wonderful awesome camera phone,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Bad quality Screen broke 2 feet height only,2.0,"· Apr, 2024",True,bad quality screen broke 2 feet height only,Negative
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Pretty good I think this is the best phone under 50000. I brought this phone before 2 month But I am faced heating issue but solved now Camera quality awesome but signal issue inside area,4.0,"· Apr, 2024",True,pretty good i think this is the best phone under 50000 i brought this phone before 2 month but i am faced heating issue but solved now camera quality awesome but signal issue inside area,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Not recommended at all,1.0,"· Feb, 2025",True,not recommended at all,Negative
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,"5.0 • Terrific purchase Review for: Color Lemongrass • RAM 8 GB • Storage 128 GB Expected more zoom facility in camera at least up to 12x. And expected a slim design but it is too thick. Krishnan V , Chennai Helpful",5.0,,True,50 terrific purchase review for color lemongrass ram 8 gb storage 128 gb expected more zoom facility in camera at least up to 12x and expected a slim design but it is too thick krishnan v chennai helpful,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Mind-blowing purchase Design And Camera Quality is Awesome,5.0,"· Jan, 2025",True,mindblowing purchase design and camera quality is awesome,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Pretty good Design camera performance is balance but battery drain faster 😔,4.0,"· Jan, 2025",True,pretty good design camera performance is balance but battery drain faster,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,"• Could be way better A very mediocre phone.. phone heats up for normal usage. Camera is the only saving grace. Battery back up is also average, hardly lasts one day.",2.0,"· Apr, 2024",True,could be way better a very mediocre phone phone heats up for normal usage camera is the only saving grace battery back up is also average hardly lasts one day,Negative
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Terrific purchase Expected more zoom facility in camera at least up to 12x. And expected a slim design but it is too thick.,5.0,"· Apr, 2024",True,terrific purchase expected more zoom facility in camera at least up to 12x and expected a slim design but it is too thick,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,"• Decent product Overall good but expectations were on Google. Pro Great Camera - for still photos better than iPhone. Great design , great display , extended years of software update. Cons, Poor battery performan... more",3.0,"· Mar, 2024",True,decent product overall good but expectations were on google pro great camera for still photos better than iphone great design great display extended years of software update cons poor battery performan,Neutral
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Value-for-money A complete package except for smaller battery capacity and slow charging.,4.0,"· Mar, 2024",True,valueformoney a complete package except for smaller battery capacity and slow charging,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,"• Pretty good About heating issue, I face while sharing hotspot downloading hight quality video movies Camera, maybe its a worth it camera for taking shot of nature, skin tone capture very well, selfie camera mayb... more Vedant Wankhede , Malkapur Buldana District",4.0,"· Jan, 2025",True,pretty good about heating issue i face while sharing hotspot downloading hight quality video movies camera maybe its a worth it camera for taking shot of nature skin tone capture very well selfie camera mayb more vedant wankhede malkapur buldana district,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,"• Must buy! Smooth User Interface, fast and seamless, Satisfactory Camera performance, amazing night mode,Need to fix display, want more on that. Almost all features packeged in well priced manner.",5.0,"· Mar, 2024",True,must buy smooth user interface fast and seamless satisfactory camera performance amazing night modeneed to fix display want more on that almost all features packeged in well priced manner,Positive
Google Pixel 7 Lemongrass 128 Gb,MOBGHW44ZSN5EPGU,• Highly recommended Superb performance and camara 🥰👌👌,5.0,"· Jan, 2025",True,highly recommended superb performance and camara,Positive
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Unsatisfactory NEVER EVER BUY FROM FLIPKART. In this day and age, when we have a genuine reason as to why we should return a product, the same is rejected stating it is not in the policy. I have tried 3-4 times and... more",1.0,"· Oct, 2024",True,unsatisfactory never ever buy from flipkart in this day and age when we have a genuine reason as to why we should return a product the same is rejected stating it is not in the policy i have tried 34 times and,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Utterly Disappointed Please don't waste your money by buying this phone. After using it for some time, there is a heating problem and the charger automatically stops charging. I have had a very bad experience with this phone....",1.0,· 2 days ago,True,utterly disappointed please dont waste your money by buying this phone after using it for some time there is a heating problem and the charger automatically stops charging i have had a very bad experience with this phone,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Horrible Overall performance is not good,1.0,· 9 days ago,True,horrible overall performance is not good,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Not recommended at all Camera in night not good and battery performance around 5 hours total,1.0,· 12 days ago,True,not recommended at all camera in night not good and battery performance around 5 hours total,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! Very poor phone Tipu .,1.0,· 20 days ago,True,waste of money very poor phone tipu,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Network problam side button not working,1.0,· 22 days ago,True,utterly disappointed network problam side button not working,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Battery drains very fast Phones hangs Gets hot even when unused,1.0,· 25 days ago,True,hated it battery drains very fast phones hangs gets hot even when unused,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Phone speakers not working properly,1.0,· 1 month ago,True,hated it phone speakers not working properly,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Hated it! Review for: Color Cobalt Violet • RAM 8 GB • Storage 256 GB The motherboard got damaged within 5 months Devesh Chandrakar , Bengaluru Helpful for 2 3",1.0,,True,10 hated it review for color cobalt violet ram 8 gb storage 256 gb the motherboard got damaged within 5 months devesh chandrakar bengaluru helpful for 2 3,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Horrible Pathetic battery even on 4g it get drained in 4 hours,1.0,· 1 month ago,True,horrible pathetic battery even on 4g it get drained in 4 hours,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product Worst product in this range over heating when you are on video call and battery backup is too low on full charge battery only 4 hour backup,1.0,· 1 month ago,True,terrible product worst product in this range over heating when you are on video call and battery backup is too low on full charge battery only 4 hour backup,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! 6 days after speaker damage,1.0,· 1 month ago,True,hated it 6 days after speaker damage,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! Everything ok...except battery.... i bought a month ago...but i feel battery is draining so fast...i didnt even use for any game......,1.0,· 1 month ago,True,waste of money everything okexcept battery i bought a month agobut i feel battery is draining so fasti didnt even use for any game,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Waste of money! Boss, if you are reading this RETHINK - this phone is not worth the price just run away",1.0,· 1 month ago,True,waste of money boss if you are reading this rethink this phone is not worth the price just run away,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Not good seen blur picture,1.0,· 2 months ago,True,hated it not good seen blur picture,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product Things are gud but at this price segmet iphone is much better in all segments nothing is best expect cam in phone smaal display heat issu battery drain low backup i tottaly dispointed with this phone Harishankar (Kirtan) Ji jaiswal,1.0,· 2 months ago,True,terrible product things are gud but at this price segmet iphone is much better in all segments nothing is best expect cam in phone smaal display heat issu battery drain low backup i tottaly dispointed with this phone harishankar kirtan ji jaiswal,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! The motherboard got damaged within 5 months,1.0,· 1 month ago,True,hated it the motherboard got damaged within 5 months,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Product is good but flipkart service experience is too worst,1.0,· 2 months ago,True,hated it product is good but flipkart service experience is too worst,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Very poor Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Do not buy this product. Rama  Biswas , Purba Bardhaman District Helpful 2",1.0,,True,10 very poor review for color amber yellow ram 8 gb storage 256 gb do not buy this product rama biswas purba bardhaman district helpful 2,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Utterly Disappointed Dont buy this..i brought this on 27 sep 25..after update camera quality is very poor..so plz dont buy Samsung phone.its my personal rqst for every one RAJEEV Radhakrishnan , Thiruvananthapuram District",1.0,· 2 months ago,True,utterly disappointed dont buy thisi brought this on 27 sep 25after update camera quality is very poorso plz dont buy samsung phoneits my personal rqst for every one rajeev radhakrishnan thiruvananthapuram district,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Camera issue and small green dots on display.,1.0,· 2 months ago,True,utterly disappointed camera issue and small green dots on display,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Battery is  bad performance,1.0,· 2 months ago,True,utterly disappointed battery is bad performance,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Useless product Phone is heating too much after clicking 5 to 10 photos DEEPAK  .,1.0,· 2 months ago,True,useless product phone is heating too much after clicking 5 to 10 photos deepak,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product Bahut heating issues,1.0,· 2 months ago,True,terrible product bahut heating issues,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Very poor Never buy this product,1.0,· 2 months ago,True,very poor never buy this product,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory My worst experience so far from a phone. It has a manufacturing defect. Phone was at 14 dats at service center. Didn't repair the defect. Samsung is also not replacing the phone. Phone is only giving ... more,1.0,· 2 months ago,True,unsatisfactory my worst experience so far from a phone it has a manufacturing defect phone was at 14 dats at service center didnt repair the defect samsung is also not replacing the phone phone is only giving,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Very poor Do not buy this product. Rama  Biswas , Purba Bardhaman District",1.0,· 2 months ago,True,very poor do not buy this product rama biswas purba bardhaman district,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Did not meet expectations Dont buy the phone in late 2025 or after, everything is as expected, except the battery life, dont think 4k mah and snapdragon processor will help no it wont help, im getting only 3 hours of screen on... more",1.0,· 3 months ago,True,did not meet expectations dont buy the phone in late 2025 or after everything is as expected except the battery life dont think 4k mah and snapdragon processor will help no it wont help im getting only 3 hours of screen on,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worthless Total waste of money.,1.0,· 3 months ago,True,worthless total waste of money,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Useless product Delivery not door step.we have paid for door step Delivery. But Delivery boy call to earn your product on hub..we have visit hub and earn. Edom express employee's behavior is not good..rude words use by them,1.0,· 3 months ago,True,useless product delivery not door stepwe have paid for door step delivery but delivery boy call to earn your product on hubwe have visit hub and earn edom express employees behavior is not goodrude words use by them,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product No charge available need to buy separate and camera quality is very bad it's better go for other brand in this price,1.0,· 3 months ago,True,terrible product no charge available need to buy separate and camera quality is very bad its better go for other brand in this price,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Bad quality Heating an battery draining issue,1.0,· 3 months ago,True,bad quality heating an battery draining issue,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Hated it! Worst phone for pubg please don't buy. Mangbiang Kharmawlong , East Khasi Hills District",1.0,· 3 months ago,True,hated it worst phone for pubg please dont buy mangbiang kharmawlong east khasi hills district,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Horrible Image is only for show. When you buy this, it will have an Exynos processor instead of a Snapdragon. I tried to return it, but it was not possible. The phone is good, but it does not have the Snapdrag... more",1.0,· 3 months ago,True,horrible image is only for show when you buy this it will have an exynos processor instead of a snapdragon i tried to return it but it was not possible the phone is good but it does not have the snapdrag,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Hated it! Worst phone for pubg please don't buy. Mangbiang Kharmawlong , East Khasi Hills District",1.0,· 3 months ago,True,hated it worst phone for pubg please dont buy mangbiang kharmawlong east khasi hills district,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Battery backup is so tinny it is running only 3-4 hrs it is so terrible 😫,1.0,· 3 months ago,True,hated it battery backup is so tinny it is running only 34 hrs it is so terrible,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Worst experience ever! Review for: Color Onyx Black • RAM 8 GB • Storage 128 GB No this is not nice quality is low Karmjeet Karmjeet , Mansa Helpful",1.0,,True,10 worst experience ever review for color onyx black ram 8 gb storage 128 gb no this is not nice quality is low karmjeet karmjeet mansa helpful,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory All good but not for good battery 🔋,1.0,· 3 months ago,True,unsatisfactory all good but not for good battery,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money Bettery back not working properly,1.0,· 3 months ago,True,dont waste your money bettery back not working properly,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever!,1.0,· 3 months ago,True,worst experience ever,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! Camera when its night it have line when u shake i don't like,1.0,· 4 months ago,True,waste of money camera when its night it have line when u shake i dont like,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Absolute rubbish! Overheating and battery problems,1.0,· 4 months ago,True,absolute rubbish overheating and battery problems,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Camera quality is not as expected.,1.0,· 4 months ago,True,utterly disappointed camera quality is not as expected,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Horrible Usb c charging port don't working properly, One side of type c port is dead. Battery is not pathetic. Don't recommend this pho",1.0,· 4 months ago,True,horrible usb c charging port dont working properly one side of type c port is dead battery is not pathetic dont recommend this pho,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever! No this is not nice quality is low,1.0,· 3 months ago,True,worst experience ever no this is not nice quality is low,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Camera quality is not as expected.,1.0,· 4 months ago,True,utterly disappointed camera quality is not as expected,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Heating issues.,1.0,· 4 months ago,True,utterly disappointed heating issues,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Utterly Disappointed Review for: Color Marble Gray • RAM 8 GB • Storage 256 GB Not worth this mobile this budget Uppala Chandra Sekhar , Nayudupeta Helpful",1.0,,True,10 utterly disappointed review for color marble gray ram 8 gb storage 256 gb not worth this mobile this budget uppala chandra sekhar nayudupeta helpful,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money Facing heating since day 1,1.0,· 4 months ago,True,dont waste your money facing heating since day 1,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Battery is worst. It is draining too fast At night if battery is 30% morning the phone is switched off. Not happy with the battery at all And when given to service centre in warranty period which i... more,1.0,· 4 months ago,True,did not meet expectations battery is worst it is draining too fast at night if battery is 30 morning the phone is switched off not happy with the battery at all and when given to service centre in warranty period which i,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever!,1.0,· 4 months ago,True,worst experience ever,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Camera is not good... Samsung has to work on it... over all mobile is good,1.0,· 4 months ago,True,did not meet expectations camera is not good samsung has to work on it over all mobile is good,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Unsatisfactory Worst phone , too much heat Satya Venkatesh , Bangalore Division",1.0,· 4 months ago,True,unsatisfactory worst phone too much heat satya venkatesh bangalore division,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory Not working within 20 days,1.0,· 4 months ago,True,unsatisfactory not working within 20 days,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory Camera quality is even way below average. There is some issues with it.,1.0,· 4 months ago,True,unsatisfactory camera quality is even way below average there is some issues with it,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Absolute rubbish! My battery is draining super fast,1.0,· 4 months ago,True,absolute rubbish my battery is draining super fast,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Not worth this mobile this budget Uppala Chandra Sekhar,1.0,· 4 months ago,True,utterly disappointed not worth this mobile this budget uppala chandra sekhar,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Waste of money! Review for: Color Onyx Black • RAM 8 GB • Storage 256 GB One of the worst samsung, I ever used i am we read with this s24 the battery life sucks the The charging sucks. Then, the camera sucks Ui sucks operating system sucks the chip set, snap dragon also su... more Flipkart Customer , Edavilangu Helpful for 4 16",1.0,"Ui sucks operating system sucks the chip set, snap dragon also su... more",True,10 waste of money review for color onyx black ram 8 gb storage 256 gb one of the worst samsung i ever used i am we read with this s24 the battery life sucks the the charging sucks then the camera sucks ui sucks operating system sucks the chip set snap dragon also su more flipkart customer edavilangu helpful for 4 16,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Very poor Very bad experience. Received copy cable in the box. It is very thin and rigid.,1.0,· 4 months ago,True,very poor very bad experience received copy cable in the box it is very thin and rigid,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Don't waste your money A phone with the WORST PERFORMANCE in  LOW LIGHT PHOTOGRAPHY in all the 4 cameras in it,  in this price range. In low light, the cameras capture only NOISE not photo.",1.0,· 4 months ago,True,dont waste your money a phone with the worst performance in low light photography in all the 4 cameras in it in this price range in low light the cameras capture only noise not photo,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Horrible Heating issue Animesh Roy , Presidency Division",1.0,· 4 months ago,True,horrible heating issue animesh roy presidency division,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Useless product Heating issue is 10x than my 17k old phn,1.0,· 4 months ago,True,useless product heating issue is 10x than my 17k old phn,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Terrible product Issues with this device 1. Battery drain 2. Heating while using normal apps,  using camera  , in gaming it becomes a frying pan , in sunlight it becomes like a lava ...",1.0,· 4 months ago,True,terrible product issues with this device 1 battery drain 2 heating while using normal apps using camera in gaming it becomes a frying pan in sunlight it becomes like a lava,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Not recommended at all Bad quality Flipkart Customer , Chitrakoot Division",1.0,· 4 months ago,True,not recommended at all bad quality flipkart customer chitrakoot division,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Very poor Very bad 😞😞😞 Flipkart Customer , South Twenty Four Parganas District",1.0,· 4 months ago,True,very poor very bad flipkart customer south twenty four parganas district,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Absolute rubbish! The phone screen got black and not operating suddenly poor product quality don't buy this product....very poor,1.0,· 4 months ago,True,absolute rubbish the phone screen got black and not operating suddenly poor product quality dont buy this productvery poor,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory I didn't insert the sim card into the sim slot but it shows full network bar without any sim card inserted,1.0,· 4 months ago,True,unsatisfactory i didnt insert the sim card into the sim slot but it shows full network bar without any sim card inserted,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Waste of money! One of the worst samsung, I ever used i am we read with this s24 the battery life sucks the The charging sucks. Then, the camera sucks Ui sucks operating system sucks the chip set, snap dragon also su... more",1.0,· 4 months ago,True,waste of money one of the worst samsung i ever used i am we read with this s24 the battery life sucks the the charging sucks then the camera sucks ui sucks operating system sucks the chip set snap dragon also su,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever! The heats up a lot.,1.0,· 4 months ago,True,worst experience ever the heats up a lot,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Worst experience ever! Review for: Color Onyx Black • RAM 8 GB • Storage 128 GB Earphone plug not working new mobile What should I do Flipkart Customer , Surendranagar Helpful for 2 5",1.0,,True,10 worst experience ever review for color onyx black ram 8 gb storage 128 gb earphone plug not working new mobile what should i do flipkart customer surendranagar helpful for 2 5,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Its heating up like he'll.,1.0,· 4 months ago,True,did not meet expectations its heating up like hell,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product Never buy on Flipkart,1.0,· 4 months ago,True,terrible product never buy on flipkart,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Camera disappointed 😞 more compare to one,1.0,· 4 months ago,True,did not meet expectations camera disappointed more compare to one,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! After 3 weeks of usage ... phone is heating while using the camera. Finger print sensor not upto the mark... Pathetic  performane  even with wifi...other lower version phones working much better,1.0,· 4 months ago,True,waste of money after 3 weeks of usage phone is heating while using the camera finger print sensor not upto the mark pathetic performane even with wifiother lower version phones working much better,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Worst phone and Worst camera,1.0,· 4 months ago,True,hated it worst phone and worst camera,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Not recommended at all charging port big prob newly buy waist money,1.0,· 4 months ago,True,not recommended at all charging port big prob newly buy waist money,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Worthless This phone is really great, but the charging cable is so bad. When I try to charge my phone, it's not working properly. Sometimes it starts to charge, but after some time, it disconnects automatically.🥲 Utpal  Das , Murshidabad District",1.0,· 4 months ago,True,worthless this phone is really great but the charging cable is so bad when i try to charge my phone its not working properly sometimes it starts to charge but after some time it disconnects automatically utpal das murshidabad district,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever! Earphone plug not working new mobile,1.0,· 4 months ago,True,worst experience ever earphone plug not working new mobile,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Hated it! Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Worst phone and Worst camera Ramanji Vempalli , Bengaluru Helpful for 1 2",1.0,,True,10 hated it review for color amber yellow ram 8 gb storage 256 gb worst phone and worst camera ramanji vempalli bengaluru helpful for 1 2,Negative
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Very poor Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Too much heating issue worst battery maximum we can use 8to 9hrs Flipkart Customer , Anantapur Helpful for 1",1.0,,True,10 very poor review for color amber yellow ram 8 gb storage 256 gb too much heating issue worst battery maximum we can use 8to 9hrs flipkart customer anantapur helpful for 1,Negative
